date,product_id,product_name,category,warehouse,region,beginning_inventory,current_inventory,daily_sales,units_sold,lost_sales,inventory_received,supplier_lead_time,reorder_point,unit_price,discount,promotion,day_of_week,month,season,demand_forecast,stockout_event,sales_rolling_mean_7_days,sales_rolling_mean_30_days,inventory_to_demand_ratio,days_of_inventory_remaining,demand_growth_rate,inventory_change,lead_time_demand,safety_stock_gap,reorder_risk,promotion_demand_change,historical_stockout_rate,stockout_within_next_7_days
2024-08-24,P0063,Water Bottle 2,Sports,Bengaluru DC,South,140,98,42,42,0,0,16,314,131.56,0.0,0,Saturday,8,Summer,37.41,0,28.142857142857142,25.633333333333333,3.482233502538071,3.482233502538071,0.09790079881107189,-42.0,450.2857142857143,-352.2857142857143,1,0.26790709684823627,0.11864406779661017,1
2024-08-25,P0063,Water Bottle 2,Sports,Bengaluru DC,South,98,70,28,28,0,0,11,314,131.56,0.0,0,Sunday,8,Summer,28.08,0,30.857142857142858,26.266666666666666,2.2685185185185186,2.2685185185185186,0.17476432197244385,-28.0,339.42857142857144,-269.42857142857144,1,0.26544485456540645,0.11814345991561181,1
2024-08-26,P0063,Water Bottle 2,Sports,Bengaluru DC,South,70,40,30,30,0,0,11,314,131.56,0.0,0,Monday,8,Summer,28.02,0,29.857142857142858,26.266666666666666,1.339712918660287,1.339712918660287,0.13669325598259616,-30.0,328.42857142857144,-288.42857142857144,1,0.2657746498857783,0.11764705882352941,1
2024-08-27,P0063,Water Bottle 2,Sports,Bengaluru DC,South,40,18,22,22,0,0,15,314,131.56,0.0,0,Tuesday,8,Summer,30.97,0,30.428571428571427,26.5,0.5915492957746479,0.5915492957746479,0.14824797843665763,-22.0,456.4285714285714,-438.4285714285714,1,0.26570819269281293,0.11715481171548117,1
2024-08-28,P0063,Water Bottle 2,Sports,Bengaluru DC,South,18,0,24,18,6,0,11,314,131.56,0.0,0,Wednesday,8,Summer,25.36,1,30.714285714285715,26.2,0.0,0.0,0.17230098146128686,-18.0,337.8571428571429,-337.8571428571429,1,0.2672099536939296,0.11666666666666667,1
2024-08-29,P0063,Water Bottle 2,Sports,Bengaluru DC,South,0,0,23,0,23,0,11,314,131.56,0.0,0,Thursday,8,Summer,26.18,1,28.857142857142858,25.933333333333334,0.0,0.0,0.11274329783327214,0.0,317.42857142857144,-317.42857142857144,1,0.26831012578351776,0.12033195020746888,1
2024-08-30,P0063,Water Bottle 2,Sports,Bengaluru DC,South,0,0,30,0,30,0,11,314,131.56,0.0,0,Friday,8,Summer,26.73,1,27.857142857142858,25.633333333333333,0.0,0.0,0.08675459780791384,0.0,306.42857142857144,-306.42857142857144,1,0.26959729480479555,0.12396694214876033,1
2024-08-31,P0063,Water Bottle 2,Sports,Bengaluru DC,South,0,0,40,0,40,0,11,314,131.56,0.0,0,Saturday,8,Summer,32.78,1,28.428571428571427,25.466666666666665,0.0,0.0,0.11630516080777863,0.0,312.7142857142857,-312.7142857142857,1,0.26951429843106706,0.12757201646090535,1
2024-09-01,P0063,Water Bottle 2,Sports,Bengaluru DC,South,0,0,43,0,43,0,11,314,131.56,0.1,1,Sunday,9,Autumn,37.12,1,28.142857142857142,26.166666666666668,0.0,0.0,0.07552320291173788,0.0,309.57142857142856,-309.57142857142856,1,0.26750165892501665,0.13114754098360656,1
2024-09-02,P0063,Water Bottle 2,Sports,Bengaluru DC,South,0,0,19,0,19,0,11,314,131.56,0.0,0,Monday,9,Autumn,25.5,1,30.285714285714285,27.066666666666666,0.0,0.0,0.11893033075299082,0.0,333.1428571428571,-333.1428571428571,1,0.27550777530942555,0.1346938775510204,0
2024-09-03,P0063,Water Bottle 2,Sports,Bengaluru DC,South,342,299,43,43,0,342,11,314,131.56,0.2,1,Tuesday,9,Autumn,42.7,0,28.714285714285715,26.766666666666666,10.412935323383085,10.412935323383085,0.07276285358477147,299.0,315.8571428571429,-16.85714285714289,1,0.27756205293865566,0.13821138211382114,0
2024-09-04,P0063,Water Bottle 2,Sports,Bengaluru DC,South,299,284,15,15,0,0,11,314,131.56,0.0,0,Wednesday,9,Autumn,27.2,0,31.714285714285715,27.333333333333332,8.954954954954955,8.954954954954955,0.1602787456445994,-15.0,348.8571428571429,-64.85714285714289,1,0.2849128127369218,0.13765182186234817,0
2024-09-05,P0063,Water Bottle 2,Sports,Bengaluru DC,South,284,256,28,28,0,0,11,314,131.56,0.0,0,Thursday,9,Autumn,24.54,0,30.428571428571427,27.266666666666666,8.413145539906104,8.413145539906104,0.11596227733147046,-28.0,334.7142857142857,-78.71428571428572,1,0.2877458396369137,0.13709677419354838,0
2024-09-06,P0063,Water Bottle 2,Sports,Bengaluru DC,South,256,235,21,21,0,0,11,314,131.56,0.0,0,Friday,9,Autumn,27.86,0,31.142857142857142,27.1,7.545871559633028,7.545871559633028,0.1491829204006325,-21.0,342.57142857142856,-107.57142857142856,1,0.28803856583308224,0.13654618473895583,0
2024-09-07,P0063,Water Bottle 2,Sports,Bengaluru DC,South,235,205,30,30,0,0,14,314,131.56,0.0,0,Saturday,9,Autumn,33.15,0,29.857142857142858,27.0,6.866028708133971,6.866028708133971,0.10582010582010584,-30.0,418.0,-213.0,1,0.2896831356059469,0.136,0
2024-09-08,P0063,Water Bottle 2,Sports,Bengaluru DC,South,205,176,29,29,0,0,11,314,131.56,0.0,0,Sunday,9,Autumn,32.12,0,28.428571428571427,27.3,6.190954773869347,6.190954773869347,0.04133961276818411,-29.0,312.7142857142857,-136.71428571428572,1,0.28957990731050975,0.13545816733067728,0
2024-09-09,P0063,Water Bottle 2,Sports,Bengaluru DC,South,176,148,28,28,0,0,11,314,131.56,0.0,0,Monday,9,Autumn,32.9,0,26.428571428571427,27.833333333333332,5.6000000000000005,5.6000000000000005,-0.05047048759623611,-28.0,290.7142857142857,-142.71428571428572,1,0.2896695445072939,0.1349206349206349,0
2024-09-10,P0063,Water Bottle 2,Sports,Bengaluru DC,South,148,114,34,34,0,0,11,314,131.56,0.2,1,Tuesday,9,Autumn,37.2,0,27.714285714285715,27.966666666666665,4.11340206185567,4.11340206185567,-0.00902434871445589,-34.0,304.8571428571429,-190.8571428571429,1,0.2899495997628225,0.13438735177865613,0
2024-09-11,P0063,Water Bottle 2,Sports,Bengaluru DC,South,114,92,22,22,0,0,11,314,131.56,0.0,0,Wednesday,9,Autumn,24.3,0,26.428571428571427,27.9,3.4810810810810815,3.4810810810810815,-0.05273937532002049,-22.0,290.7142857142857,-198.71428571428572,1,0.28451823302697915,0.13385826771653545,0
2024-09-12,P0063,Water Bottle 2,Sports,Bengaluru DC,South,92,66,26,26,0,0,11,314,131.56,0.0,0,Thursday,9,Autumn,24.3,0,27.428571428571427,27.733333333333334,2.40625,2.40625,-0.010989010989011078,-26.0,301.7142857142857,-235.71428571428572,1,0.2859338061465722,0.13333333333333333,0
2024-09-13,P0063,Water Bottle 2,Sports,Bengaluru DC,South,66,44,22,22,0,0,13,314,131.56,0.0,0,Friday,9,Autumn,24.06,0,27.142857142857142,27.866666666666667,1.6210526315789473,1.6210526315789473,-0.02597402597402601,-22.0,352.85714285714283,-308.85714285714283,1,0.2865822784810128,0.1328125,0
2024-09-14,P0063,Water Bottle 2,Sports,Bengaluru DC,South,588,549,39,39,0,544,11,314,131.56,0.0,0,Saturday,9,Autumn,29.83,0,27.285714285714285,28.066666666666666,20.12041884816754,20.12041884816754,-0.027824906684764193,505.0,300.1428571428571,248.8571428571429,0,0.28798122065727705,0.13229571984435798,0
2024-09-15,P0063,Water Bottle 2,Sports,Bengaluru DC,South,549,511,38,38,0,0,11,314,131.56,0.0,0,Sunday,9,Autumn,28.09,0,28.571428571428573,28.466666666666665,17.884999999999998,17.884999999999998,0.0036801605888258063,-38.0,314.2857142857143,196.71428571428572,0,0.2861735959153903,0.13178294573643412,0
2024-09-16,P0063,Water Bottle 2,Sports,Bengaluru DC,South,511,491,20,20,0,0,11,314,131.56,0.0,0,Monday,9,Autumn,23.12,0,29.857142857142858,29.1,16.444976076555022,16.444976076555022,0.026018654884634233,-20.0,328.42857142857144,162.57142857142856,0,0.28457275496880907,0.13127413127413126,0
2024-09-17,P0063,Water Bottle 2,Sports,Bengaluru DC,South,491,473,18,18,0,0,14,314,131.56,0.0,0,Tuesday,9,Autumn,23.2,0,28.714285714285715,29.0,16.472636815920396,16.472636815920396,-0.009852216748768438,-18.0,402.0,71.0,0,0.2863301027050486,0.13076923076923078,0
2024-09-18,P0063,Water Bottle 2,Sports,Bengaluru DC,South,473,456,17,17,0,0,11,314,131.56,0.0,0,Wednesday,9,Autumn,24.38,0,26.428571428571427,28.433333333333334,17.254054054054055,17.254054054054055,-0.07050745268799202,-17.0,290.7142857142857,165.28571428571428,0,0.288448997258693,0.13026819923371646,0
2024-09-19,P0063,Water Bottle 2,Sports,Bengaluru DC,South,456,433,23,23,0,0,11,314,131.56,0.0,0,Thursday,9,Autumn,26.76,0,25.714285714285715,28.133333333333333,16.83888888888889,16.83888888888889,-0.08598510494245086,-23.0,282.8571428571429,150.1428571428571,0,0.2907426597582039,0.1297709923664122,0
2024-09-20,P0063,Water Bottle 2,Sports,Bengaluru DC,South,433,395,38,38,0,0,16,314,131.56,0.15,1,Friday,9,Autumn,31.38,0,25.285714285714285,28.233333333333334,15.621468926553673,15.621468926553673,-0.10440209141507849,-38.0,404.57142857142856,-9.571428571428555,0,0.29191220771768767,0.12927756653992395,0
2024-09-21,P0063,Water Bottle 2,Sports,Bengaluru DC,South,395,360,35,35,0,0,11,314,131.56,0.0,0,Saturday,9,Autumn,26.11,0,27.571428571428573,28.266666666666666,13.056994818652848,13.056994818652848,-0.0245956873315363,-35.0,303.2857142857143,56.71428571428572,0,0.29212230890612756,0.12878787878787878,0
2024-09-22,P0063,Water Bottle 2,Sports,Bengaluru DC,South,360,329,31,31,0,0,11,314,131.56,0.0,0,Sunday,9,Autumn,25.39,0,27.0,28.433333333333334,12.185185185185185,12.185185185185185,-0.0504103165298945,-31.0,297.0,32.0,0,0.2910691934385911,0.12830188679245283,0
2024-09-23,P0063,Water Bottle 2,Sports,Bengaluru DC,South,329,299,30,30,0,0,11,314,131.56,0.1,1,Monday,9,Autumn,25.68,0,26.0,28.6,11.5,11.5,-0.09090909090909095,-30.0,286.0,13.0,1,0.290759829910036,0.12781954887218044,0
2024-09-24,P0063,Water Bottle 2,Sports,Bengaluru DC,South,299,278,21,21,0,0,15,314,131.56,0.0,0,Tuesday,9,Autumn,21.74,0,27.428571428571427,28.2,10.135416666666668,10.135416666666668,-0.02735562310030398,-21.0,411.4285714285714,-133.4285714285714,1,0.2808488465728768,0.12734082397003746,0
2024-09-25,P0063,Water Bottle 2,Sports,Bengaluru DC,South,278,255,23,23,0,0,11,314,131.56,0.0,0,Wednesday,9,Autumn,26.06,0,27.857142857142858,27.966666666666665,9.153846153846153,9.153846153846153,-0.003916226800612897,-23.0,306.42857142857144,-51.428571428571445,1,0.2823588677938353,0.12686567164179105,0
2024-09-26,P0063,Water Bottle 2,Sports,Bengaluru DC,South,255,208,47,47,0,0,16,314,131.56,0.2,1,Thursday,9,Autumn,44.7,0,28.714285714285715,27.733333333333334,7.243781094527363,7.243781094527363,0.03537087912087912,-47.0,459.42857142857144,-251.42857142857144,1,0.28349730891744745,0.12639405204460966,0
2024-09-27,P0063,Water Bottle 2,Sports,Bengaluru DC,South,208,184,24,24,0,0,16,314,131.56,0.0,0,Friday,9,Autumn,17.85,0,32.142857142857146,28.566666666666666,5.724444444444444,5.724444444444444,0.12518753125520932,-24.0,514.2857142857143,-330.28571428571433,1,0.2950249157705733,0.1259259259259259,0
2024-09-28,P0063,Water Bottle 2,Sports,Bengaluru DC,South,184,159,25,25,0,0,11,314,131.56,0.0,0,Saturday,9,Autumn,31.01,0,30.142857142857142,28.566666666666666,5.274881516587678,5.274881516587678,0.05517586264377395,-25.0,331.57142857142856,-172.57142857142856,1,0.2959837136825174,0.12546125461254612,0
2024-09-29,P0063,Water Bottle 2,Sports,Bengaluru DC,South,159,139,20,20,0,0,11,314,131.56,0.0,0,Sunday,9,Autumn,28.68,0,28.714285714285715,28.633333333333333,4.840796019900497,4.840796019900497,0.002827207716614055,-20.0,315.8571428571429,-176.8571428571429,1,0.2967541574834703,0.125,0
2024-09-30,P0063,Water Bottle 2,Sports,Bengaluru DC,South,139,115,24,24,0,0,11,314,131.56,0.0,0,Monday,9,Autumn,19.88,0,27.142857142857142,28.3,4.236842105263158,4.236842105263158,-0.040888440181726445,-24.0,298.57142857142856,-183.57142857142856,1,0.29842657342657347,0.12454212454212454,0
2024-10-01,P0063,Water Bottle 2,Sports,Bengaluru DC,South,115,86,29,29,0,0,11,314,131.56,0.0,0,Tuesday,10,Autumn,24.81,0,26.285714285714285,27.766666666666666,3.2717391304347827,3.2717391304347827,-0.053335619962270625,-29.0,289.1428571428571,-203.1428571428571,1,0.2993647696045243,0.12408759124087591,0
2024-10-02,P0063,Water Bottle 2,Sports,Bengaluru DC,South,86,66,20,20,0,0,11,314,131.56,0.0,0,Wednesday,10,Autumn,21.82,0,27.428571428571427,27.3,2.40625,2.40625,0.004709576138147485,-20.0,301.7142857142857,-235.71428571428572,1,0.2993941016639894,0.12363636363636364,0
2024-10-03,P0063,Water Bottle 2,Sports,Bengaluru DC,South,66,39,27,27,0,0,11,314,131.56,0.0,0,Thursday,10,Autumn,25.73,0,27.0,27.333333333333332,1.4444444444444444,1.4444444444444444,-0.01219512195121947,-27.0,297.0,-258.0,1,0.30104230533415094,0.12318840579710146,0
2024-10-04,P0063,Water Bottle 2,Sports,Bengaluru DC,South,526,499,27,27,0,487,11,314,131.56,0.0,0,Friday,10,Autumn,22.34,0,24.142857142857142,26.8,20.668639053254438,20.668639053254438,-0.09914712153518128,460.0,265.57142857142856,233.42857142857144,0,0.30142364532019716,0.12274368231046931,0
2024-10-05,P0063,Water Bottle 2,Sports,Bengaluru DC,South,499,466,33,33,0,0,11,314,131.56,0.0,0,Saturday,10,Autumn,23.86,0,24.571428571428573,27.2,18.965116279069765,18.965116279069765,-0.0966386554621848,-33.0,270.2857142857143,195.71428571428572,0,0.30180215551934675,0.1223021582733813,0
2024-10-06,P0063,Water Bottle 2,Sports,Bengaluru DC,South,466,435,31,31,0,0,14,314,131.56,0.0,0,Sunday,10,Autumn,29.74,0,25.714285714285715,27.366666666666667,16.916666666666664,16.916666666666664,-0.060379328345223575,-31.0,360.0,75.0,0,0.301109048270471,0.12186379928315412,0
2024-10-07,P0063,Water Bottle 2,Sports,Bengaluru DC,South,435,398,37,37,0,0,17,314,131.56,0.1,1,Monday,10,Autumn,26.63,0,27.285714285714285,27.7,14.586387434554974,14.586387434554974,-0.014956162970603416,-37.0,463.85714285714283,-65.85714285714283,0,0.3007764609726197,0.12142857142857143,0
2024-10-08,P0063,Water Bottle 2,Sports,Bengaluru DC,South,398,378,20,20,0,0,11,314,131.56,0.0,0,Tuesday,10,Autumn,19.17,0,29.142857142857142,27.933333333333334,12.970588235294118,12.970588235294118,0.04330037504261845,-20.0,320.57142857142856,57.428571428571445,0,0.2997195721714132,0.12099644128113879,0
2024-10-09,P0063,Water Bottle 2,Sports,Bengaluru DC,South,378,350,28,28,0,0,15,314,131.56,0.0,0,Wednesday,10,Autumn,24.0,0,27.857142857142858,27.633333333333333,12.564102564102564,12.564102564102564,0.008099259003963502,-28.0,417.8571428571429,-67.85714285714289,0,0.3013318093025216,0.12056737588652482,0
2024-10-10,P0063,Water Bottle 2,Sports,Bengaluru DC,South,350,333,17,17,0,0,17,314,131.56,0.0,0,Thursday,10,Autumn,24.95,0,29.0,27.633333333333333,11.482758620689655,11.482758620689655,0.04945717732207481,-17.0,493.0,-160.0,0,0.3015246335419378,0.12014134275618374,0
2024-10-11,P0063,Water Bottle 2,Sports,Bengaluru DC,South,333,311,22,22,0,0,15,314,131.56,0.0,0,Friday,10,Autumn,29.03,0,27.571428571428573,27.066666666666666,11.279792746113989,11.279792746113989,0.018648838845883246,-22.0,413.5714285714286,-102.57142857142861,1,0.3036494175272611,0.11971830985915492,0
2024-10-12,P0063,Water Bottle 2,Sports,Bengaluru DC,South,311,288,23,23,0,0,17,314,131.56,0.0,0,Saturday,10,Autumn,24.94,0,26.857142857142858,27.066666666666666,10.72340425531915,10.72340425531915,-0.007741027445460916,-23.0,456.57142857142856,-168.57142857142856,1,0.30488552169795546,0.11929824561403508,0
2024-10-13,P0063,Water Bottle 2,Sports,Bengaluru DC,South,288,266,22,22,0,0,11,314,131.56,0.0,0,Sunday,10,Autumn,30.7,0,25.428571428571427,26.966666666666665,10.460674157303371,10.460674157303371,-0.05703690623344517,-22.0,279.7142857142857,-13.714285714285722,1,0.3059390315579023,0.11888111888111888,0
2024-10-14,P0063,Water Bottle 2,Sports,Bengaluru DC,South,266,240,26,26,0,0,14,314,131.56,0.0,0,Monday,10,Autumn,25.21,0,24.142857142857142,26.966666666666665,9.940828402366865,9.940828402366865,-0.10471481546883274,-26.0,338.0,-98.0,1,0.3071609518404185,0.11846689895470383,0
2024-10-15,P0063,Water Bottle 2,Sports,Bengaluru DC,South,240,216,24,24,0,0,11,314,131.56,0.0,0,Tuesday,10,Autumn,26.56,0,22.571428571428573,26.533333333333335,9.569620253164556,9.569620253164556,-0.14931801866475233,-24.0,248.2857142857143,-32.285714285714306,1,0.3076778053165709,0.11805555555555555,0
2024-10-16,P0063,Water Bottle 2,Sports,Bengaluru DC,South,216,196,20,20,0,0,11,314,131.56,0.0,0,Wednesday,10,Autumn,21.92,0,23.142857142857142,26.066666666666666,8.469135802469136,8.469135802469136,-0.11216660577274389,-20.0,254.57142857142856,-58.571428571428555,1,0.30853887159836263,0.11764705882352941,1
2024-10-17,P0063,Water Bottle 2,Sports,Bengaluru DC,South,196,171,25,25,0,0,15,314,131.56,0.0,0,Thursday,10,Autumn,27.46,0,22.0,26.066666666666666,7.7727272727272725,7.7727272727272725,-0.15601023017902813,-25.0,330.0,-159.0,1,0.3100888240753016,0.11724137931034483,1
2024-10-18,P0063,Water Bottle 2,Sports,Bengaluru DC,South,171,145,26,26,0,0,11,314,131.56,0.0,0,Friday,10,Autumn,25.53,0,23.142857142857142,26.3,6.265432098765432,6.265432098765432,-0.12004345464421515,-26.0,254.57142857142856,-109.57142857142856,1,0.3107640154552743,0.11683848797250859,1
2024-10-19,P0063,Water Bottle 2,Sports,Bengaluru DC,South,145,118,27,27,0,0,17,314,131.56,0.0,0,Saturday,10,Autumn,31.62,0,23.714285714285715,26.6,4.975903614457831,4.975903614457831,-0.10848549946294309,-27.0,403.14285714285717,-285.14285714285717,1,0.3112620671492012,0.11643835616438356,1
2024-10-20,P0063,Water Bottle 2,Sports,Bengaluru DC,South,118,88,30,30,0,0,11,314,131.56,0.0,0,Sunday,10,Autumn,24.65,0,24.285714285714285,26.733333333333334,3.623529411764706,3.623529411764706,-0.09155682223013901,-30.0,267.1428571428571,-179.1428571428571,1,0.31158459610242106,0.11604095563139932,1
2024-10-21,P0063,Water Bottle 2,Sports,Bengaluru DC,South,88,38,50,50,0,0,17,314,131.56,0.2,1,Monday,10,Autumn,45.5,0,25.428571428571427,26.466666666666665,1.4943820224719102,1.4943820224719102,-0.039222741993522846,-50.0,432.2857142857143,-394.2857142857143,1,0.3113904425385006,0.11564625850340136,1
2024-10-22,P0063,Water Bottle 2,Sports,Bengaluru DC,South,38,20,18,18,0,0,11,314,131.56,0.0,0,Tuesday,10,Autumn,24.38,0,28.857142857142858,26.966666666666665,0.693069306930693,0.693069306930693,0.07010418506092186,-18.0,317.42857142857144,-297.42857142857144,1,0.3254040866117719,0.1152542372881356,1
2024-10-23,P0063,Water Bottle 2,Sports,Bengaluru DC,South,20,0,27,20,7,0,11,314,131.56,0.0,0,Wednesday,10,Autumn,28.34,1,28.0,26.533333333333335,0.0,0.0,0.05527638190954767,-20.0,308.0,-308.0,1,0.3272830008258356,0.11486486486486487,1
2024-10-24,P0063,Water Bottle 2,Sports,Bengaluru DC,South,0,0,19,0,19,0,11,314,131.56,0.0,0,Thursday,10,Autumn,26.45,1,29.0,26.433333333333334,0.0,0.0,0.09709962168978561,0.0,319.0,-319.0,1,0.3275987525987526,0.11784511784511785,1
2024-10-25,P0063,Water Bottle 2,Sports,Bengaluru DC,South,0,0,22,0,22,0,14,314,131.56,0.0,0,Friday,10,Autumn,28.9,1,28.142857142857142,26.366666666666667,0.0,0.0,0.06736499909698389,0.0,394.0,-394.0,1,0.32928926333981423,0.12080536912751678,0
2024-10-26,P0063,Water Bottle 2,Sports,Bengaluru DC,South,409,379,30,30,0,409,11,314,131.56,0.0,0,Saturday,10,Autumn,25.72,0,27.571428571428573,26.333333333333332,13.746113989637305,13.746113989637305,0.047016274864376234,379.0,303.2857142857143,75.71428571428572,0,0.3304553875317737,0.12374581939799331,0
2024-10-27,P0063,Water Bottle 2,Sports,Bengaluru DC,South,379,353,26,26,0,0,11,314,131.56,0.0,0,Sunday,10,Autumn,31.54,0,28.0,25.766666666666666,12.607142857142858,12.607142857142858,0.08667529107373872,-26.0,308.0,45.0,0,0.3302433371958285,0.12333333333333334,0
2024-10-28,P0063,Water Bottle 2,Sports,Bengaluru DC,South,353,322,31,31,0,0,13,314,131.56,0.0,0,Monday,10,Autumn,23.61,0,27.428571428571427,25.833333333333332,11.739583333333334,11.739583333333334,0.06175115207373271,-31.0,356.57142857142856,-34.571428571428555,0,0.33071559946960954,0.12292358803986711,0
2024-10-29,P0063,Water Bottle 2,Sports,Bengaluru DC,South,322,303,19,19,0,0,11,314,131.56,0.0,0,Tuesday,10,Autumn,22.53,0,24.714285714285715,26.033333333333335,12.260115606936417,12.260115606936417,-0.050667642216938015,-19.0,271.8571428571429,31.14285714285711,1,0.3303340149965916,0.12251655629139073,0
2024-10-30,P0063,Water Bottle 2,Sports,Bengaluru DC,South,303,277,26,26,0,0,11,314,131.56,0.0,0,Wednesday,10,Autumn,24.57,0,24.857142857142858,26.0,11.14367816091954,11.14367816091954,-0.04395604395604394,-26.0,273.42857142857144,3.571428571428555,1,0.33199030983042194,0.12211221122112212,0
2024-10-31,P0063,Water Bottle 2,Sports,Bengaluru DC,South,277,257,20,20,0,0,11,314,131.56,0.0,0,Thursday,10,Autumn,22.51,0,24.714285714285715,26.066666666666666,10.398843930635838,10.398843930635838,-0.05188162221410299,-20.0,271.8571428571429,-14.85714285714289,1,0.3324522387427458,0.12171052631578948,0
2024-11-01,P0063,Water Bottle 2,Sports,Bengaluru DC,South,257,228,29,29,0,0,11,314,131.56,0.0,0,Friday,11,Autumn,24.2,0,24.857142857142858,25.766666666666666,9.172413793103448,9.172413793103448,-0.03529846608759928,-29.0,273.42857142857144,-45.428571428571445,1,0.3339248742975451,0.12131147540983607,0
2024-11-02,P0063,Water Bottle 2,Sports,Bengaluru DC,South,228,214,14,14,0,0,13,314,131.56,0.0,0,Saturday,11,Autumn,31.15,0,25.857142857142858,26.066666666666666,8.276243093922652,8.276243093922652,-0.008037997807818751,-14.0,336.14285714285717,-122.14285714285717,1,0.3338721899469563,0.12091503267973856,0
